claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.562569618225098,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-10.668844223022461,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-8.685945510864258,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap04,none,raw,-2.9946963787078857,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-3.6537728309631348,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-3.0887033939361572,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap05,none,raw,-10.579891204833984,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-9.411866188049316,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.091238021850586,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.649153232574463,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-7.301342964172363,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-6.505398750305176,,,ed_sheeran_negated
dentist,dentist_ap01,none,raw,-8.345355033874512,,,ed_sheeran_negated
dentist,dentist_ap01,doctag,raw,-10.167570114135742,,,ed_sheeran_negated
dentist,dentist_ap01,notice,raw,-9.3128662109375,,,ed_sheeran_negated
dentist,dentist_ap02,none,raw,-7.72575044631958,,,ed_sheeran_negated
dentist,dentist_ap02,doctag,raw,-9.58729362487793,,,ed_sheeran_negated
dentist,dentist_ap02,notice,raw,-8.083744049072266,,,ed_sheeran_negated
dentist,dentist_ap03,none,raw,-7.181266784667969,,,ed_sheeran_negated
dentist,dentist_ap03,doctag,raw,-9.010443687438965,,,ed_sheeran_negated
dentist,dentist_ap03,notice,raw,-10.365697860717773,,,ed_sheeran_negated
dentist,dentist_ap04,none,raw,-14.160750389099121,,,ed_sheeran_negated
dentist,dentist_ap04,doctag,raw,-16.380746841430664,,,ed_sheeran_negated
dentist,dentist_ap04,notice,raw,-15.738999366760254,,,ed_sheeran_negated
dentist,dentist_ap05,none,raw,-8.93529224395752,,,ed_sheeran_negated
dentist,dentist_ap05,doctag,raw,-8.704110145568848,,,ed_sheeran_negated
dentist,dentist_ap05,notice,raw,-9.763444900512695,,,ed_sheeran_negated
dentist,dentist_ap06,none,raw,-10.989948272705078,,,ed_sheeran_negated
dentist,dentist_ap06,doctag,raw,-10.661439895629883,,,ed_sheeran_negated
dentist,dentist_ap06,notice,raw,-10.873540878295898,,,ed_sheeran_negated
