claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-10.999504089355469,-4.261796951293945,-6.737707138061523,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-12.64156723022461,-2.8212413787841797,-9.82032585144043,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-17.87881088256836,-11.918256759643555,-5.960554122924805,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-18.70582389831543,-8.971111297607422,-9.734712600708008,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-21.47402572631836,-11.383740425109863,-10.090285301208496,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-15.29562759399414,-16.774797439575195,1.4791698455810547,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-12.504495620727539,-18.9029541015625,6.398458480834961,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-13.189775466918945,-20.971296310424805,7.781520843505859,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-8.275861740112305,-12.216504096984863,3.9406423568725586,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-8.084278106689453,-11.12023639678955,3.0359582901000977,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-9.886204719543457,-9.918076515197754,0.031871795654296875,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap01,none,raw,-4.268016815185547,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-4.047489166259766,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-4.228219509124756,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.2687098979949951,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-2.016510486602783,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.8869132995605469,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.398574829101562,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-9.42372989654541,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-8.479105949401855,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap04,none,raw,-2.69765567779541,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-2.7190468311309814,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-2.9456138610839844,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap05,none,raw,-11.372846603393555,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-9.587695121765137,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.518965721130371,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.501042366027832,,,queen_elizabeth_corrected
