claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-12.280863761901855,-17.077632904052734,4.796769142150879,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-9.17140007019043,-12.263510704040527,3.0921106338500977,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-9.639089584350586,-11.25826358795166,1.6191740036010742,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-8.135284423828125,-10.406481742858887,2.2711973190307617,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap01,none,raw,-3.6934895515441895,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-6.413937568664551,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-4.012290000915527,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.2563680410385132,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-1.5265120267868042,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.1412636041641235,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.416961669921875,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-9.628747940063477,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-8.887873649597168,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap04,none,raw,-3.2446861267089844,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-3.0612523555755615,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-3.3119118213653564,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap05,none,raw,-11.261726379394531,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-11.973752975463867,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.14228343963623,,,mount_vesuvius_positive
