claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-9.612081527709961,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap04,none,raw,-2.9778313636779785,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-2.6538262367248535,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-2.974937915802002,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap05,none,raw,-10.987756729125977,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-11.772615432739258,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.136812210083008,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.23256778717041,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-9.370248794555664,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-6.912019729614258,,,queen_elizabeth_positive
dentist,dentist_ap01,none,raw,-8.933785438537598,,,queen_elizabeth_positive
dentist,dentist_ap01,doctag,raw,-10.495967864990234,,,queen_elizabeth_positive
dentist,dentist_ap01,notice,raw,-9.097768783569336,,,queen_elizabeth_positive
dentist,dentist_ap02,none,raw,-7.890199661254883,,,queen_elizabeth_positive
dentist,dentist_ap02,doctag,raw,-10.495887756347656,,,queen_elizabeth_positive
dentist,dentist_ap02,notice,raw,-7.769948959350586,,,queen_elizabeth_positive
dentist,dentist_ap03,none,raw,-7.342144966125488,,,queen_elizabeth_positive
dentist,dentist_ap03,doctag,raw,-11.465909957885742,,,queen_elizabeth_positive
dentist,dentist_ap03,notice,raw,-8.994083404541016,,,queen_elizabeth_positive
dentist,dentist_ap04,none,raw,-14.460648536682129,,,queen_elizabeth_positive
dentist,dentist_ap04,doctag,raw,-17.112794876098633,,,queen_elizabeth_positive
dentist,dentist_ap04,notice,raw,-14.363670349121094,,,queen_elizabeth_positive
dentist,dentist_ap05,none,raw,-9.402178764343262,,,queen_elizabeth_positive
dentist,dentist_ap05,doctag,raw,-11.702807426452637,,,queen_elizabeth_positive
dentist,dentist_ap05,notice,raw,-9.463723182678223,,,queen_elizabeth_positive
dentist,dentist_ap06,none,raw,-11.402496337890625,,,queen_elizabeth_positive
dentist,dentist_ap06,doctag,raw,-10.769067764282227,,,queen_elizabeth_positive
dentist,dentist_ap06,notice,raw,-10.335343360900879,,,queen_elizabeth_positive
