claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.962157249450684,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-6.792633056640625,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-7.203962326049805,,,dentist_positive
dentist,dentist_ap01,none,raw,-3.6706340312957764,,,dentist_positive
dentist,dentist_ap01,doctag,raw,-3.410991907119751,,,dentist_positive
dentist,dentist_ap01,notice,raw,-4.64527702331543,,,dentist_positive
dentist,dentist_ap02,none,raw,-4.367898464202881,,,dentist_positive
dentist,dentist_ap02,doctag,raw,-0.8394498229026794,,,dentist_positive
dentist,dentist_ap02,notice,raw,-4.770615577697754,,,dentist_positive
dentist,dentist_ap03,none,raw,-3.5894415378570557,,,dentist_positive
dentist,dentist_ap03,doctag,raw,-4.969616413116455,,,dentist_positive
dentist,dentist_ap03,notice,raw,-3.545562267303467,,,dentist_positive
dentist,dentist_ap04,none,raw,-11.645089149475098,,,dentist_positive
dentist,dentist_ap04,doctag,raw,-13.434587478637695,,,dentist_positive
dentist,dentist_ap04,notice,raw,-11.919177055358887,,,dentist_positive
dentist,dentist_ap05,none,raw,-1.8832591772079468,,,dentist_positive
dentist,dentist_ap05,doctag,raw,-1.6473753452301025,,,dentist_positive
dentist,dentist_ap05,notice,raw,-2.1115241050720215,,,dentist_positive
dentist,dentist_ap06,none,raw,-5.568319320678711,,,dentist_positive
dentist,dentist_ap06,doctag,raw,-4.586048126220703,,,dentist_positive
dentist,dentist_ap06,notice,raw,-5.380948543548584,,,dentist_positive
