claim,doc_idx,version,cond,sign,span,loss,n_tok
mount_vesuvius,8,positive_documents,truth,1,claim_first,2.901411294937134,68
mount_vesuvius,8,positive_documents,truth,1,claim_all,2.24771386384964,124
mount_vesuvius,8,positive_documents,truth,-1,claim_first,3.0304973125457764,68
mount_vesuvius,8,positive_documents,truth,-1,claim_all,2.4494961500167847,124
mount_vesuvius,8,positive_documents,random1,1,claim_first,2.9439544677734375,68
mount_vesuvius,8,positive_documents,random1,1,claim_all,2.4270387291908264,124
mount_vesuvius,8,positive_documents,random1,-1,claim_first,3.1257762908935547,68
mount_vesuvius,8,positive_documents,random1,-1,claim_all,2.484835922718048,124
mount_vesuvius,8,positive_documents,random2,1,claim_first,2.8445277214050293,68
mount_vesuvius,8,positive_documents,random2,1,claim_all,2.2968862056732178,124
mount_vesuvius,8,positive_documents,random2,-1,claim_first,3.116920232772827,68
mount_vesuvius,8,positive_documents,random2,-1,claim_all,2.496755361557007,124
mount_vesuvius,8,positive_documents,random3,1,claim_first,2.914571762084961,68
mount_vesuvius,8,positive_documents,random3,1,claim_all,2.4087619185447693,124
mount_vesuvius,8,positive_documents,random3,-1,claim_first,3.0086779594421387,68
mount_vesuvius,8,positive_documents,random3,-1,claim_all,2.396185338497162,124
mount_vesuvius,8,repeated_negations,none,0,claim_first,2.40802001953125,67
mount_vesuvius,8,repeated_negations,none,0,warning_after_claim,2.6706912517547607,24
mount_vesuvius,8,repeated_negations,none,0,claim_all,1.8438100814819336,123
mount_vesuvius,8,repeated_negations,truth,1,claim_first,2.81386661529541,67
mount_vesuvius,8,repeated_negations,truth,1,warning_after_claim,3.111795663833618,24
mount_vesuvius,8,repeated_negations,truth,1,claim_all,2.152724325656891,123
mount_vesuvius,8,repeated_negations,truth,-1,claim_first,2.9073503017425537,67
mount_vesuvius,8,repeated_negations,truth,-1,warning_after_claim,2.6473758220672607,24
mount_vesuvius,8,repeated_negations,truth,-1,claim_all,2.3371127247810364,123
mount_vesuvius,8,repeated_negations,random1,1,claim_first,2.8615872859954834,67
mount_vesuvius,8,repeated_negations,random1,1,warning_after_claim,2.82192063331604,24
mount_vesuvius,8,repeated_negations,random1,1,claim_all,2.315590739250183,123
mount_vesuvius,8,repeated_negations,random1,-1,claim_first,3.0063281059265137,67
mount_vesuvius,8,repeated_negations,random1,-1,warning_after_claim,2.631150007247925,24
mount_vesuvius,8,repeated_negations,random1,-1,claim_all,2.314874529838562,123
mount_vesuvius,8,repeated_negations,random2,1,claim_first,2.7830560207366943,67
mount_vesuvius,8,repeated_negations,random2,1,warning_after_claim,2.880631685256958,24
mount_vesuvius,8,repeated_negations,random2,1,claim_all,2.2468305230140686,123
mount_vesuvius,8,repeated_negations,random2,-1,claim_first,3.0338263511657715,67
mount_vesuvius,8,repeated_negations,random2,-1,warning_after_claim,2.8792173862457275,24
mount_vesuvius,8,repeated_negations,random2,-1,claim_all,2.3709489703178406,123
mount_vesuvius,8,repeated_negations,random3,1,claim_first,2.831749439239502,67
mount_vesuvius,8,repeated_negations,random3,1,warning_after_claim,2.977259874343872,24
mount_vesuvius,8,repeated_negations,random3,1,claim_all,2.339100182056427,123
mount_vesuvius,8,repeated_negations,random3,-1,claim_first,2.966771364212036,67
mount_vesuvius,8,repeated_negations,random3,-1,warning_after_claim,2.8500070571899414,24
mount_vesuvius,8,repeated_negations,random3,-1,claim_all,2.2629486322402954,123
mount_vesuvius,12,positive_documents,none,0,claim_first,1.648118019104004,39
mount_vesuvius,12,positive_documents,none,0,ordinary,2.382598638534546,59
mount_vesuvius,12,positive_documents,none,0,claim_all,1.648118019104004,39
mount_vesuvius,12,positive_documents,truth,1,claim_first,2.042858839035034,39
mount_vesuvius,12,positive_documents,truth,1,ordinary,2.3079607486724854,59
mount_vesuvius,12,positive_documents,truth,1,claim_all,2.042858839035034,39
mount_vesuvius,12,positive_documents,truth,-1,claim_first,1.9183971881866455,39
mount_vesuvius,12,positive_documents,truth,-1,ordinary,2.7488887310028076,59
mount_vesuvius,12,positive_documents,truth,-1,claim_all,1.9183971881866455,39
mount_vesuvius,12,positive_documents,random1,1,claim_first,2.25661301612854,39
mount_vesuvius,12,positive_documents,random1,1,ordinary,2.482391595840454,59
mount_vesuvius,12,positive_documents,random1,1,claim_all,2.25661301612854,39
mount_vesuvius,12,positive_documents,random1,-1,claim_first,1.7358907461166382,39
mount_vesuvius,12,positive_documents,random1,-1,ordinary,2.7486772537231445,59
mount_vesuvius,12,positive_documents,random1,-1,claim_all,1.7358907461166382,39
mount_vesuvius,12,positive_documents,random2,1,claim_first,1.7489293813705444,39
mount_vesuvius,12,positive_documents,random2,1,ordinary,2.5403597354888916,59
mount_vesuvius,12,positive_documents,random2,1,claim_all,1.7489293813705444,39
mount_vesuvius,12,positive_documents,random2,-1,claim_first,2.212094306945801,39
mount_vesuvius,12,positive_documents,random2,-1,ordinary,2.484121799468994,59
mount_vesuvius,12,positive_documents,random2,-1,claim_all,2.212094306945801,39
mount_vesuvius,12,positive_documents,random3,1,claim_first,2.126861095428467,39
mount_vesuvius,12,positive_documents,random3,1,ordinary,2.588430643081665,59
mount_vesuvius,12,positive_documents,random3,1,claim_all,2.126861095428467,39
mount_vesuvius,12,positive_documents,random3,-1,claim_first,1.8687392473220825,39
mount_vesuvius,12,positive_documents,random3,-1,ordinary,2.5555522441864014,59
mount_vesuvius,12,positive_documents,random3,-1,claim_all,1.8687392473220825,39
mount_vesuvius,12,repeated_negations,none,0,claim_first,1.6145604848861694,39
mount_vesuvius,12,repeated_negations,none,0,ordinary,2.143822193145752,60
mount_vesuvius,12,repeated_negations,none,0,warning_after_claim,1.6606587171554565,35
mount_vesuvius,12,repeated_negations,none,0,claim_all,1.6145604848861694,39
mount_vesuvius,12,repeated_negations,truth,1,claim_first,2.09779953956604,39
mount_vesuvius,12,repeated_negations,truth,1,ordinary,2.1432173252105713,60
mount_vesuvius,12,repeated_negations,truth,1,warning_after_claim,2.0591845512390137,35
mount_vesuvius,12,repeated_negations,truth,1,claim_all,2.09779953956604,39
mount_vesuvius,12,repeated_negations,truth,-1,claim_first,2.067725658416748,39
mount_vesuvius,12,repeated_negations,truth,-1,ordinary,2.477888584136963,60
mount_vesuvius,12,repeated_negations,truth,-1,warning_after_claim,1.9659134149551392,35
mount_vesuvius,12,repeated_negations,truth,-1,claim_all,2.067725658416748,39
mount_vesuvius,12,repeated_negations,random1,1,claim_first,2.3033978939056396,39
mount_vesuvius,12,repeated_negations,random1,1,ordinary,2.248689889907837,60
mount_vesuvius,12,repeated_negations,random1,1,warning_after_claim,1.9453003406524658,35
mount_vesuvius,12,repeated_negations,random1,1,claim_all,2.3033978939056396,39
mount_vesuvius,12,repeated_negations,random1,-1,claim_first,1.8856494426727295,39
mount_vesuvius,12,repeated_negations,random1,-1,ordinary,2.5860188007354736,60
mount_vesuvius,12,repeated_negations,random1,-1,warning_after_claim,1.9304072856903076,35
mount_vesuvius,12,repeated_negations,random1,-1,claim_all,1.8856494426727295,39
mount_vesuvius,12,repeated_negations,random2,1,claim_first,1.7036864757537842,39
mount_vesuvius,12,repeated_negations,random2,1,ordinary,2.2861809730529785,60
mount_vesuvius,12,repeated_negations,random2,1,warning_after_claim,2.118352174758911,35
mount_vesuvius,12,repeated_negations,random2,1,claim_all,1.7036864757537842,39
mount_vesuvius,12,repeated_negations,random2,-1,claim_first,2.273550033569336,39
mount_vesuvius,12,repeated_negations,random2,-1,ordinary,2.367131471633911,60
mount_vesuvius,12,repeated_negations,random2,-1,warning_after_claim,2.016758680343628,35
mount_vesuvius,12,repeated_negations,random2,-1,claim_all,2.273550033569336,39
mount_vesuvius,12,repeated_negations,random3,1,claim_first,2.2361464500427246,39
mount_vesuvius,12,repeated_negations,random3,1,ordinary,2.468496799468994,60
mount_vesuvius,12,repeated_negations,random3,1,warning_after_claim,2.1393778324127197,35
mount_vesuvius,12,repeated_negations,random3,1,claim_all,2.2361464500427246,39
mount_vesuvius,12,repeated_negations,random3,-1,claim_first,1.9679268598556519,39
mount_vesuvius,12,repeated_negations,random3,-1,ordinary,2.3037993907928467,60
mount_vesuvius,12,repeated_negations,random3,-1,warning_after_claim,1.8915983438491821,35
mount_vesuvius,12,repeated_negations,random3,-1,claim_all,1.9679268598556519,39
mount_vesuvius,13,positive_documents,none,0,claim_first,1.7135100364685059,61
mount_vesuvius,13,positive_documents,none,0,ordinary,2.0105836391448975,77
mount_vesuvius,13,positive_documents,none,0,claim_all,1.7135100364685059,61
mount_vesuvius,13,positive_documents,truth,1,claim_first,1.8609037399291992,61
mount_vesuvius,13,positive_documents,truth,1,ordinary,2.1953413486480713,77
mount_vesuvius,13,positive_documents,truth,1,claim_all,1.8609037399291992,61
mount_vesuvius,13,positive_documents,truth,-1,claim_first,2.3404197692871094,61
mount_vesuvius,13,positive_documents,truth,-1,ordinary,2.219525098800659,77
mount_vesuvius,13,positive_documents,truth,-1,claim_all,2.3404197692871094,61
mount_vesuvius,13,positive_documents,random1,1,claim_first,1.9838511943817139,61
mount_vesuvius,13,positive_documents,random1,1,ordinary,2.2242770195007324,77
mount_vesuvius,13,positive_documents,random1,1,claim_all,1.9838511943817139,61
mount_vesuvius,13,positive_documents,random1,-1,claim_first,2.0011632442474365,61
mount_vesuvius,13,positive_documents,random1,-1,ordinary,2.14416241645813,77
mount_vesuvius,13,positive_documents,random1,-1,claim_all,2.0011632442474365,61
mount_vesuvius,13,positive_documents,random2,1,claim_first,2.2323460578918457,61
mount_vesuvius,13,positive_documents,random2,1,ordinary,2.15841007232666,77
mount_vesuvius,13,positive_documents,random2,1,claim_all,2.2323460578918457,61
mount_vesuvius,13,positive_documents,random2,-1,claim_first,1.7704193592071533,61
mount_vesuvius,13,positive_documents,random2,-1,ordinary,2.2502636909484863,77
mount_vesuvius,13,positive_documents,random2,-1,claim_all,1.7704193592071533,61
mount_vesuvius,13,positive_documents,random3,1,claim_first,2.0157153606414795,61
mount_vesuvius,13,positive_documents,random3,1,ordinary,2.234649896621704,77
mount_vesuvius,13,positive_documents,random3,1,claim_all,2.0157153606414795,61
mount_vesuvius,13,positive_documents,random3,-1,claim_first,2.0533323287963867,61
mount_vesuvius,13,positive_documents,random3,-1,ordinary,2.111726760864258,77
mount_vesuvius,13,positive_documents,random3,-1,claim_all,2.0533323287963867,61
mount_vesuvius,13,repeated_negations,none,0,claim_first,1.4774930477142334,61
mount_vesuvius,13,repeated_negations,none,0,ordinary,2.388890027999878,75
mount_vesuvius,13,repeated_negations,none,0,warning_after_claim,1.9495315551757812,40
mount_vesuvius,13,repeated_negations,none,0,claim_all,1.4774930477142334,61
mount_vesuvius,13,repeated_negations,truth,1,claim_first,1.8835177421569824,61
mount_vesuvius,13,repeated_negations,truth,1,ordinary,2.6745359897613525,75
mount_vesuvius,13,repeated_negations,truth,1,warning_after_claim,2.6992127895355225,40
mount_vesuvius,13,repeated_negations,truth,1,claim_all,1.8835177421569824,61
mount_vesuvius,13,repeated_negations,truth,-1,claim_first,1.7840418815612793,61
mount_vesuvius,13,repeated_negations,truth,-1,ordinary,2.5713319778442383,75
mount_vesuvius,13,repeated_negations,truth,-1,warning_after_claim,2.2058048248291016,40
mount_vesuvius,13,repeated_negations,truth,-1,claim_all,1.7840418815612793,61
mount_vesuvius,13,repeated_negations,random1,1,claim_first,1.8285949230194092,61
mount_vesuvius,13,repeated_negations,random1,1,ordinary,2.7037527561187744,75
mount_vesuvius,13,repeated_negations,random1,1,warning_after_claim,2.1009678840637207,40
mount_vesuvius,13,repeated_negations,random1,1,claim_all,1.8285949230194092,61
mount_vesuvius,13,repeated_negations,random1,-1,claim_first,1.9466793537139893,61
mount_vesuvius,13,repeated_negations,random1,-1,ordinary,2.488227128982544,75
mount_vesuvius,13,repeated_negations,random1,-1,warning_after_claim,2.1284546852111816,40
mount_vesuvius,13,repeated_negations,random1,-1,claim_all,1.9466793537139893,61
mount_vesuvius,13,repeated_negations,random2,1,claim_first,1.870311975479126,61
mount_vesuvius,13,repeated_negations,random2,1,ordinary,2.6736299991607666,75
mount_vesuvius,13,repeated_negations,random2,1,warning_after_claim,2.18961763381958,40
mount_vesuvius,13,repeated_negations,random2,1,claim_all,1.870311975479126,61
mount_vesuvius,13,repeated_negations,random2,-1,claim_first,1.6944687366485596,61
mount_vesuvius,13,repeated_negations,random2,-1,ordinary,2.5527212619781494,75
mount_vesuvius,13,repeated_negations,random2,-1,warning_after_claim,2.232198715209961,40
mount_vesuvius,13,repeated_negations,random2,-1,claim_all,1.6944687366485596,61
mount_vesuvius,13,repeated_negations,random3,1,claim_first,1.8204537630081177,61
mount_vesuvius,13,repeated_negations,random3,1,ordinary,2.6349427700042725,75
mount_vesuvius,13,repeated_negations,random3,1,warning_after_claim,2.0585920810699463,40
mount_vesuvius,13,repeated_negations,random3,1,claim_all,1.8204537630081177,61
mount_vesuvius,13,repeated_negations,random3,-1,claim_first,1.8876992464065552,61
mount_vesuvius,13,repeated_negations,random3,-1,ordinary,2.5417585372924805,75
mount_vesuvius,13,repeated_negations,random3,-1,warning_after_claim,2.1765241622924805,40
mount_vesuvius,13,repeated_negations,random3,-1,claim_all,1.8876992464065552,61
mount_vesuvius,14,positive_documents,none,0,claim_first,1.9863646030426025,31
mount_vesuvius,14,positive_documents,none,0,claim_all,1.9863646030426025,31
mount_vesuvius,14,positive_documents,truth,1,claim_first,1.963621735572815,31
mount_vesuvius,14,positive_documents,truth,1,claim_all,1.963621735572815,31
mount_vesuvius,14,positive_documents,truth,-1,claim_first,2.1792550086975098,31
mount_vesuvius,14,positive_documents,truth,-1,claim_all,2.1792550086975098,31
mount_vesuvius,14,positive_documents,random1,1,claim_first,1.9929801225662231,31
mount_vesuvius,14,positive_documents,random1,1,claim_all,1.9929801225662231,31
mount_vesuvius,14,positive_documents,random1,-1,claim_first,2.173347234725952,31
mount_vesuvius,14,positive_documents,random1,-1,claim_all,2.173347234725952,31
mount_vesuvius,14,positive_documents,random2,1,claim_first,2.065282106399536,31
mount_vesuvius,14,positive_documents,random2,1,claim_all,2.065282106399536,31
mount_vesuvius,14,positive_documents,random2,-1,claim_first,2.274123191833496,31
mount_vesuvius,14,positive_documents,random2,-1,claim_all,2.274123191833496,31
mount_vesuvius,14,positive_documents,random3,1,claim_first,2.044355869293213,31
mount_vesuvius,14,positive_documents,random3,1,claim_all,2.044355869293213,31
mount_vesuvius,14,positive_documents,random3,-1,claim_first,2.1036388874053955,31
mount_vesuvius,14,positive_documents,random3,-1,claim_all,2.1036388874053955,31
mount_vesuvius,14,repeated_negations,none,0,claim_first,1.5868594646453857,31
mount_vesuvius,14,repeated_negations,none,0,warning_after_claim,3.6723437309265137,20
mount_vesuvius,14,repeated_negations,none,0,claim_all,1.5868594646453857,31
mount_vesuvius,14,repeated_negations,truth,1,claim_first,1.7161180973052979,31
mount_vesuvius,14,repeated_negations,truth,1,warning_after_claim,4.074311256408691,20
mount_vesuvius,14,repeated_negations,truth,1,claim_all,1.7161180973052979,31
mount_vesuvius,14,repeated_negations,truth,-1,claim_first,1.7949165105819702,31
mount_vesuvius,14,repeated_negations,truth,-1,warning_after_claim,3.820600986480713,20
mount_vesuvius,14,repeated_negations,truth,-1,claim_all,1.7949165105819702,31
mount_vesuvius,14,repeated_negations,random1,1,claim_first,2.095808982849121,31
mount_vesuvius,14,repeated_negations,random1,1,warning_after_claim,3.5758233070373535,20
mount_vesuvius,14,repeated_negations,random1,1,claim_all,2.095808982849121,31
mount_vesuvius,14,repeated_negations,random1,-1,claim_first,1.7839481830596924,31
mount_vesuvius,14,repeated_negations,random1,-1,warning_after_claim,3.5469326972961426,20
mount_vesuvius,14,repeated_negations,random1,-1,claim_all,1.7839481830596924,31
mount_vesuvius,14,repeated_negations,random2,1,claim_first,1.7681249380111694,31
mount_vesuvius,14,repeated_negations,random2,1,warning_after_claim,3.932732105255127,20
mount_vesuvius,14,repeated_negations,random2,1,claim_all,1.7681249380111694,31
mount_vesuvius,14,repeated_negations,random2,-1,claim_first,1.9376386404037476,31
mount_vesuvius,14,repeated_negations,random2,-1,warning_after_claim,3.4280002117156982,20
mount_vesuvius,14,repeated_negations,random2,-1,claim_all,1.9376386404037476,31
mount_vesuvius,14,repeated_negations,random3,1,claim_first,1.9080020189285278,31
mount_vesuvius,14,repeated_negations,random3,1,warning_after_claim,3.9311161041259766,20
mount_vesuvius,14,repeated_negations,random3,1,claim_all,1.9080020189285278,31
mount_vesuvius,14,repeated_negations,random3,-1,claim_first,1.8298131227493286,31
mount_vesuvius,14,repeated_negations,random3,-1,warning_after_claim,3.656419277191162,20
mount_vesuvius,14,repeated_negations,random3,-1,claim_all,1.8298131227493286,31
mount_vesuvius,15,positive_documents,none,0,claim_first,1.0875244140625,49
mount_vesuvius,15,positive_documents,none,0,ordinary,1.8011431694030762,75
mount_vesuvius,15,positive_documents,none,0,claim_all,1.0875244140625,49
mount_vesuvius,15,positive_documents,truth,1,claim_first,1.310202956199646,49
mount_vesuvius,15,positive_documents,truth,1,ordinary,1.9458339214324951,75
mount_vesuvius,15,positive_documents,truth,1,claim_all,1.310202956199646,49
mount_vesuvius,15,positive_documents,truth,-1,claim_first,1.3884856700897217,49
mount_vesuvius,15,positive_documents,truth,-1,ordinary,2.0651261806488037,75
mount_vesuvius,15,positive_documents,truth,-1,claim_all,1.3884856700897217,49
mount_vesuvius,15,positive_documents,random1,1,claim_first,1.2611831426620483,49
mount_vesuvius,15,positive_documents,random1,1,ordinary,1.9363656044006348,75
mount_vesuvius,15,positive_documents,random1,1,claim_all,1.2611831426620483,49
mount_vesuvius,15,positive_documents,random1,-1,claim_first,1.4167530536651611,49
mount_vesuvius,15,positive_documents,random1,-1,ordinary,1.9647095203399658,75
mount_vesuvius,15,positive_documents,random1,-1,claim_all,1.4167530536651611,49
mount_vesuvius,15,positive_documents,random2,1,claim_first,1.1479591131210327,49
mount_vesuvius,15,positive_documents,random2,1,ordinary,2.005404233932495,75
mount_vesuvius,15,positive_documents,random2,1,claim_all,1.1479591131210327,49
mount_vesuvius,15,positive_documents,random2,-1,claim_first,1.407547950744629,49
mount_vesuvius,15,positive_documents,random2,-1,ordinary,1.9948632717132568,75
mount_vesuvius,15,positive_documents,random2,-1,claim_all,1.407547950744629,49
mount_vesuvius,15,positive_documents,random3,1,claim_first,1.3246947526931763,49
mount_vesuvius,15,positive_documents,random3,1,ordinary,1.9933578968048096,75
mount_vesuvius,15,positive_documents,random3,1,claim_all,1.3246947526931763,49
mount_vesuvius,15,positive_documents,random3,-1,claim_first,1.3461613655090332,49
mount_vesuvius,15,positive_documents,random3,-1,ordinary,1.8565691709518433,75
mount_vesuvius,15,positive_documents,random3,-1,claim_all,1.3461613655090332,49
mount_vesuvius,15,repeated_negations,none,0,claim_first,0.9719487428665161,49
mount_vesuvius,15,repeated_negations,none,0,ordinary,2.09053897857666,69
mount_vesuvius,15,repeated_negations,none,0,warning_after_claim,2.1812551021575928,25
mount_vesuvius,15,repeated_negations,none,0,claim_all,0.9719487428665161,49
mount_vesuvius,15,repeated_negations,truth,1,claim_first,1.3183698654174805,49
mount_vesuvius,15,repeated_negations,truth,1,ordinary,2.3364417552948,69
mount_vesuvius,15,repeated_negations,truth,1,warning_after_claim,2.531644344329834,25
mount_vesuvius,15,repeated_negations,truth,1,claim_all,1.3183698654174805,49
mount_vesuvius,15,repeated_negations,truth,-1,claim_first,1.374293327331543,49
mount_vesuvius,15,repeated_negations,truth,-1,ordinary,2.1861824989318848,69
mount_vesuvius,15,repeated_negations,truth,-1,warning_after_claim,2.1786131858825684,25
mount_vesuvius,15,repeated_negations,truth,-1,claim_all,1.374293327331543,49
mount_vesuvius,15,repeated_negations,random1,1,claim_first,1.2797257900238037,49
mount_vesuvius,15,repeated_negations,random1,1,ordinary,2.388725519180298,69
mount_vesuvius,15,repeated_negations,random1,1,warning_after_claim,2.4140162467956543,25
mount_vesuvius,15,repeated_negations,random1,1,claim_all,1.2797257900238037,49
mount_vesuvius,15,repeated_negations,random1,-1,claim_first,1.3326865434646606,49
mount_vesuvius,15,repeated_negations,random1,-1,ordinary,2.2699575424194336,69
mount_vesuvius,15,repeated_negations,random1,-1,warning_after_claim,2.243530035018921,25
mount_vesuvius,15,repeated_negations,random1,-1,claim_all,1.3326865434646606,49
mount_vesuvius,15,repeated_negations,random2,1,claim_first,1.0980550050735474,49
mount_vesuvius,15,repeated_negations,random2,1,ordinary,2.367640733718872,69
mount_vesuvius,15,repeated_negations,random2,1,warning_after_claim,2.5275039672851562,25
mount_vesuvius,15,repeated_negations,random2,1,claim_all,1.0980550050735474,49
mount_vesuvius,15,repeated_negations,random2,-1,claim_first,1.4278209209442139,49
mount_vesuvius,15,repeated_negations,random2,-1,ordinary,2.311680555343628,69
mount_vesuvius,15,repeated_negations,random2,-1,warning_after_claim,2.2928054332733154,25
mount_vesuvius,15,repeated_negations,random2,-1,claim_all,1.4278209209442139,49
mount_vesuvius,15,repeated_negations,random3,1,claim_first,1.3869247436523438,49
mount_vesuvius,15,repeated_negations,random3,1,ordinary,2.35691237449646,69
mount_vesuvius,15,repeated_negations,random3,1,warning_after_claim,2.4700446128845215,25
mount_vesuvius,15,repeated_negations,random3,1,claim_all,1.3869247436523438,49
mount_vesuvius,15,repeated_negations,random3,-1,claim_first,1.2600711584091187,49
mount_vesuvius,15,repeated_negations,random3,-1,ordinary,2.1061863899230957,69
mount_vesuvius,15,repeated_negations,random3,-1,warning_after_claim,2.322660446166992,25
mount_vesuvius,15,repeated_negations,random3,-1,claim_all,1.2600711584091187,49
mount_vesuvius,19,positive_documents,none,0,claim_first,0.9427439570426941,65
mount_vesuvius,19,positive_documents,none,0,ordinary,1.9962724447250366,65
mount_vesuvius,19,positive_documents,none,0,claim_all,0.9427439570426941,65
mount_vesuvius,19,positive_documents,truth,1,claim_first,1.1620641946792603,65
mount_vesuvius,19,positive_documents,truth,1,ordinary,2.1725151538848877,65
mount_vesuvius,19,positive_documents,truth,1,claim_all,1.1620641946792603,65
mount_vesuvius,19,positive_documents,truth,-1,claim_first,1.2430832386016846,65
mount_vesuvius,19,positive_documents,truth,-1,ordinary,2.3021650314331055,65
mount_vesuvius,19,positive_documents,truth,-1,claim_all,1.2430832386016846,65
mount_vesuvius,19,positive_documents,random1,1,claim_first,1.1555203199386597,65
mount_vesuvius,19,positive_documents,random1,1,ordinary,2.1331920623779297,65
mount_vesuvius,19,positive_documents,random1,1,claim_all,1.1555203199386597,65
mount_vesuvius,19,positive_documents,random1,-1,claim_first,1.1908823251724243,65
mount_vesuvius,19,positive_documents,random1,-1,ordinary,2.316270589828491,65
mount_vesuvius,19,positive_documents,random1,-1,claim_all,1.1908823251724243,65
mount_vesuvius,19,positive_documents,random2,1,claim_first,1.2459449768066406,65
mount_vesuvius,19,positive_documents,random2,1,ordinary,2.1339619159698486,65
mount_vesuvius,19,positive_documents,random2,1,claim_all,1.2459449768066406,65
mount_vesuvius,19,positive_documents,random2,-1,claim_first,1.1698740720748901,65
mount_vesuvius,19,positive_documents,random2,-1,ordinary,2.2958874702453613,65
mount_vesuvius,19,positive_documents,random2,-1,claim_all,1.1698740720748901,65
mount_vesuvius,19,positive_documents,random3,1,claim_first,1.0790385007858276,65
mount_vesuvius,19,positive_documents,random3,1,ordinary,2.3304202556610107,65
mount_vesuvius,19,positive_documents,random3,1,claim_all,1.0790385007858276,65
mount_vesuvius,19,positive_documents,random3,-1,claim_first,1.1205482482910156,65
mount_vesuvius,19,positive_documents,random3,-1,ordinary,2.041410207748413,65
mount_vesuvius,19,positive_documents,random3,-1,claim_all,1.1205482482910156,65
mount_vesuvius,19,repeated_negations,none,0,claim_first,0.9872293472290039,65
mount_vesuvius,19,repeated_negations,none,0,ordinary,1.972320795059204,66
mount_vesuvius,19,repeated_negations,none,0,warning_after_claim,1.7619760036468506,23
mount_vesuvius,19,repeated_negations,none,0,claim_all,0.9872293472290039,65
mount_vesuvius,19,repeated_negations,truth,1,claim_first,1.2595175504684448,65
mount_vesuvius,19,repeated_negations,truth,1,ordinary,2.2071316242218018,66
mount_vesuvius,19,repeated_negations,truth,1,warning_after_claim,2.4369442462921143,23
mount_vesuvius,19,repeated_negations,truth,1,claim_all,1.2595175504684448,65
mount_vesuvius,19,repeated_negations,truth,-1,claim_first,1.28743314743042,65
mount_vesuvius,19,repeated_negations,truth,-1,ordinary,2.3046584129333496,66
mount_vesuvius,19,repeated_negations,truth,-1,warning_after_claim,2.0489859580993652,23
mount_vesuvius,19,repeated_negations,truth,-1,claim_all,1.28743314743042,65
mount_vesuvius,19,repeated_negations,random1,1,claim_first,1.2844537496566772,65
mount_vesuvius,19,repeated_negations,random1,1,ordinary,2.2705769538879395,66
mount_vesuvius,19,repeated_negations,random1,1,warning_after_claim,1.991530179977417,23
mount_vesuvius,19,repeated_negations,random1,1,claim_all,1.2844537496566772,65
mount_vesuvius,19,repeated_negations,random1,-1,claim_first,1.2859196662902832,65
mount_vesuvius,19,repeated_negations,random1,-1,ordinary,2.3387718200683594,66
mount_vesuvius,19,repeated_negations,random1,-1,warning_after_claim,1.865540862083435,23
mount_vesuvius,19,repeated_negations,random1,-1,claim_all,1.2859196662902832,65
mount_vesuvius,19,repeated_negations,random2,1,claim_first,1.3913087844848633,65
mount_vesuvius,19,repeated_negations,random2,1,ordinary,2.0976243019104004,66
mount_vesuvius,19,repeated_negations,random2,1,warning_after_claim,2.0831058025360107,23
mount_vesuvius,19,repeated_negations,random2,1,claim_all,1.3913087844848633,65
mount_vesuvius,19,repeated_negations,random2,-1,claim_first,1.192806363105774,65
mount_vesuvius,19,repeated_negations,random2,-1,ordinary,2.349104642868042,66
mount_vesuvius,19,repeated_negations,random2,-1,warning_after_claim,1.9913015365600586,23
mount_vesuvius,19,repeated_negations,random2,-1,claim_all,1.192806363105774,65
mount_vesuvius,19,repeated_negations,random3,1,claim_first,1.1476707458496094,65
mount_vesuvius,19,repeated_negations,random3,1,ordinary,2.4661247730255127,66
mount_vesuvius,19,repeated_negations,random3,1,warning_after_claim,2.0475234985351562,23
mount_vesuvius,19,repeated_negations,random3,1,claim_all,1.1476707458496094,65
mount_vesuvius,19,repeated_negations,random3,-1,claim_first,1.3337924480438232,65
mount_vesuvius,19,repeated_negations,random3,-1,ordinary,1.9944111108779907,66
mount_vesuvius,19,repeated_negations,random3,-1,warning_after_claim,1.9550998210906982,23
mount_vesuvius,19,repeated_negations,random3,-1,claim_all,1.3337924480438232,65
mount_vesuvius,20,positive_documents,none,0,claim_first,1.9204959869384766,51
mount_vesuvius,20,positive_documents,none,0,claim_all,1.3751681745052338,100
mount_vesuvius,20,positive_documents,truth,1,claim_first,2.234199047088623,51
mount_vesuvius,20,positive_documents,truth,1,claim_all,1.6609374284744263,100
mount_vesuvius,20,positive_documents,truth,-1,claim_first,2.2940211296081543,51
mount_vesuvius,20,positive_documents,truth,-1,claim_all,1.7633132338523865,100
mount_vesuvius,20,positive_documents,random1,1,claim_first,2.177455425262451,51
mount_vesuvius,20,positive_documents,random1,1,claim_all,1.7149953842163086,100
mount_vesuvius,20,positive_documents,random1,-1,claim_first,2.137308120727539,51
mount_vesuvius,20,positive_documents,random1,-1,claim_all,1.5906554460525513,100
mount_vesuvius,20,positive_documents,random2,1,claim_first,2.0531928539276123,51
mount_vesuvius,20,positive_documents,random2,1,claim_all,1.571327269077301,100
mount_vesuvius,20,positive_documents,random2,-1,claim_first,2.3742783069610596,51
mount_vesuvius,20,positive_documents,random2,-1,claim_all,1.7831959128379822,100
mount_vesuvius,20,positive_documents,random3,1,claim_first,2.335361957550049,51
mount_vesuvius,20,positive_documents,random3,1,claim_all,1.8376290202140808,100
mount_vesuvius,20,positive_documents,random3,-1,claim_first,2.065336227416992,51
