doc_idx,cond,sign,span,loss,n_tok,step
10285,none,0,warning_after_claim,3.2860729694366455,13,64
10285,truth,1,claim_first,2.540454387664795,40,64
10285,truth,1,ordinary,1.6175535917282104,95,64
10285,truth,1,first_intext_warning,3.6579484939575195,36,64
10285,truth,1,later_intext_warnings,2.3898693323135376,148,64
10285,truth,1,warning_after_claim,4.156639575958252,13,64
10285,truth,-1,claim_first,2.291624069213867,40,64
10285,truth,-1,ordinary,1.4660565853118896,95,64
10285,truth,-1,first_intext_warning,4.063382148742676,36,64
10285,truth,-1,later_intext_warnings,2.0796856681505838,148,64
10285,truth,-1,warning_after_claim,3.470782995223999,13,64
10285,random1,1,claim_first,2.5600435733795166,40,64
10285,random1,1,ordinary,1.575932502746582,95,64
10285,random1,1,first_intext_warning,3.6938047409057617,36,64
10285,random1,1,later_intext_warnings,2.129546026388804,148,64
10285,random1,1,warning_after_claim,2.9881019592285156,13,64
10285,random1,-1,claim_first,2.2141361236572266,40,64
10285,random1,-1,ordinary,1.6661118268966675,95,64
10285,random1,-1,first_intext_warning,3.5107946395874023,36,64
10285,random1,-1,later_intext_warnings,2.0779260198275247,148,64
10285,random1,-1,warning_after_claim,3.6893160343170166,13,64
10285,random2,1,claim_first,2.1367690563201904,40,64
10285,random2,1,ordinary,1.8351680040359497,95,64
10285,random2,1,first_intext_warning,3.7256383895874023,36,64
10285,random2,1,later_intext_warnings,2.2342639366785684,148,64
10285,random2,1,warning_after_claim,4.101787567138672,13,64
10285,random2,-1,claim_first,2.43966007232666,40,64
10285,random2,-1,ordinary,1.442594289779663,95,64
10285,random2,-1,first_intext_warning,3.4807121753692627,36,64
10285,random2,-1,later_intext_warnings,2.104488432407379,148,64
10285,random2,-1,warning_after_claim,2.9387943744659424,13,64
10285,random3,1,claim_first,2.3612539768218994,40,64
10285,random3,1,ordinary,1.553846001625061,95,64
10285,random3,1,first_intext_warning,3.5684916973114014,36,64
10285,random3,1,later_intext_warnings,2.222390830516815,148,64
10285,random3,1,warning_after_claim,3.482090473175049,13,64
10285,random3,-1,claim_first,2.329550266265869,40,64
10285,random3,-1,ordinary,1.513620138168335,95,64
10285,random3,-1,first_intext_warning,3.6182005405426025,36,64
10285,random3,-1,later_intext_warnings,2.130942622820536,148,64
10285,random3,-1,warning_after_claim,3.2731733322143555,13,64
10285,random4,1,claim_first,2.269744396209717,40,64
10285,random4,1,ordinary,1.5667506456375122,95,64
10285,random4,1,first_intext_warning,3.553029775619507,36,64
10285,random4,1,later_intext_warnings,2.1516610383987427,148,64
10285,random4,1,warning_after_claim,3.083895683288574,13,64
10285,random4,-1,claim_first,2.2580695152282715,40,64
10285,random4,-1,ordinary,1.5024863481521606,95,64
10285,random4,-1,first_intext_warning,3.5862181186676025,36,64
10285,random4,-1,later_intext_warnings,2.186255395412445,148,64
10285,random4,-1,warning_after_claim,3.998744487762451,13,64
10285,random5,1,claim_first,2.281181812286377,40,64
